"qseqid" "sseqid" "%_ident" "query_len" "alignment_length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "query_cover" "alightment"
"25410" "EMU72029.1" "NZ_CP010882.1" 99.454 183 183 1 0 1 183 34380 34562 1.22e-89 333 100 183
"25411" "EMU72029.1" "NZ_CP010138.1" 99.454 183 183 1 0 1 183 18619 18801 1.22e-89 333 100 183
"25412" "EMU72029.1" "NZ_CP009860.1" 99.454 183 183 1 0 1 183 100385 100203 1.22e-89 333 100 183
"25413" "EMU72029.1" "NZ_CP009579.1" 99.454 183 183 1 0 1 183 66912 67094 1.22e-89 333 100 183
"25414" "EMU72029.1" "NZ_CP007150.1" 99.454 183 183 1 0 1 183 79216 79398 1.22e-89 333 100 183
"25415" "EMU72029.1" "NZ_ALIN02000274.1" 99.454 183 183 1 0 1 183 4115 4297 1.22e-89 333 100 183
"25416" "EMU72029.1" "NC_022651.1" 99.454 183 183 1 0 1 183 65611 65429 1.22e-89 333 100 183
"25417" "EMU72029.1" "NC_019037.1" 99.454 183 183 1 0 1 183 38072 37890 1.22e-89 333 100 183
"25418" "EMU72029.1" "NC_019000.1" 99.454 183 183 1 0 1 183 17198 17016 1.22e-89 333 100 183
"25419" "EMU72029.1" "NC_017639.1" 99.454 183 183 1 0 1 183 70305 70487 1.22e-89 333 100 183
"25420" "EMU72029.1" "NC_017630.1" 99.454 183 183 1 0 1 183 35213 35031 1.22e-89 333 100 183
"25421" "EMU72029.1" "NC_014385.1" 99.454 183 183 1 0 1 183 56614 56796 1.22e-89 333 100 183
"25422" "EMU72029.1" "NC_014384.1" 99.454 183 183 1 0 1 183 47434 47616 1.22e-89 333 100 183
"25423" "EMU72029.1" "NC_013951.1" 99.454 183 183 1 0 1 183 102337 102155 1.22e-89 333 100 183
"25424" "EMU72029.1" "NC_013655.1" 99.454 183 183 1 0 1 183 8372 8554 1.22e-89 333 100 183
"25425" "EMU72029.1" "NC_013175.1" 99.454 183 183 1 0 1 183 79211 79393 1.22e-89 333 100 183
"25426" "EMU72029.1" "NC_013122.1" 99.454 183 183 1 0 1 183 27896 28078 1.22e-89 333 100 183
"25427" "EMU72029.1" "NC_011752.1" 99.454 183 183 1 0 1 183 17198 17016 1.22e-89 333 100 183
"25428" "EMU72029.1" "NC_011749.1" 99.454 183 183 1 0 1 183 89635 89453 1.22e-89 333 100 183
"25429" "EMU72029.1" "NC_007941.1" 99.454 183 183 1 0 1 183 79218 79400 1.22e-89 333 100 183
"25430" "EMU72029.1" "MSDR01000106.1" 99.454 183 183 1 0 1 183 4140 4322 1.22e-89 333 100 183
"25431" "EMU72029.1" "LYPE01000036.1" 99.454 183 183 1 0 1 183 17986 17804 1.22e-89 333 100 183
"25432" "EMU72029.1" "LT632321.1" 99.454 183 183 1 0 1 183 136442 136260 1.22e-89 333 100 183
"25433" "EMU72029.1" "LT599826.1" 99.454 183 183 1 0 1 183 71567 71385 1.22e-89 333 100 183
"25434" "EMU72029.1" "LRXJ01000157.1" 99.454 183 183 1 0 1 183 24847 24665 1.22e-89 333 100 183
"25435" "EMU72029.1" "LRXI01000078.1" 99.454 183 183 1 0 1 183 3920 4102 1.22e-89 333 100 183
"25436" "EMU72029.1" "LQWX02000052.1" 99.454 183 183 1 0 1 183 2527 2709 1.22e-89 333 100 183
"25437" "EMU72029.1" "LQHK01000003.1" 99.454 183 183 1 0 1 183 29398 29216 1.22e-89 333 100 183
"25438" "EMU72029.1" "LC056448.1" 99.454 183 183 1 0 1 183 31319 31137 1.22e-89 333 100 183
"25439" "EMU72029.1" "KT754164.1" 99.454 183 183 1 0 1 183 70091 69909 1.22e-89 333 100 183
"25440" "EMU72029.1" "JX486126.1" 99.454 183 183 1 0 1 183 38646 38464 1.22e-89 333 100 183
"25441" "EMU72029.1" "JX127248.1" 99.454 183 183 1 0 1 183 26481 26663 1.22e-89 333 100 183
"25442" "EMU72029.1" "JRKV01000057.1" 99.454 183 183 1 0 1 183 913 731 1.22e-89 333 100 183
"25443" "EMU72029.1" "JRKU01000046.1" 99.454 183 183 1 0 1 183 913 731 1.22e-89 333 100 183
"25444" "EMU72029.1" "HG941719.1" 99.454 183 183 1 0 1 183 27898 28080 1.22e-89 333 100 183
"25445" "EMU72029.1" "HE603111.1" 99.454 183 183 1 0 1 183 17198 17016 1.22e-89 333 100 183
"25446" "EMU72029.1" "GU371929.1" 99.454 183 183 1 0 1 183 56614 56796 1.22e-89 333 100 183
"25447" "EMU72029.1" "GU371928.1" 99.454 183 183 1 0 1 183 47434 47616 1.22e-89 333 100 183
"25448" "EMU72029.1" "GQ398086.1" 99.454 183 183 1 0 1 183 79211 79393 1.22e-89 333 100 183
"25449" "EMU72029.1" "FR851303.1" 99.454 183 183 1 0 1 183 38072 37890 1.22e-89 333 100 183
"25450" "EMU72029.1" "FJ876827.1" 99.454 183 183 1 0 1 183 102337 102155 1.22e-89 333 100 183
"25451" "EMU72029.1" "EU935739.1" 99.454 183 183 1 0 1 183 27896 28078 1.22e-89 333 100 183
"25452" "EMU72029.1" "CU928159.2" 99.454 183 183 1 0 1 183 17198 17016 1.22e-89 333 100 183
"25453" "EMU72029.1" "CU928148.1" 99.454 183 183 1 0 1 183 89635 89453 1.22e-89 333 100 183
"25454" "EMU72029.1" "CP016035.1" 99.454 183 183 1 0 1 183 36121 35939 1.22e-89 333 100 183
"25455" "EMU72029.1" "CP015160.1" 99.454 183 183 1 0 1 183 178975 178793 1.22e-89 333 100 183
"25456" "EMU72029.1" "CP015131.1" 99.454 183 183 1 0 1 183 20839 20657 1.22e-89 333 100 183
"25457" "EMU72029.1" "CP015086.1" 99.454 183 183 1 0 1 183 72546 72728 1.22e-89 333 100 183
"25458" "EMU72029.1" "CP015077.1" 99.454 183 183 1 0 1 183 579 397 1.22e-89 333 100 183
"25459" "EMU72029.1" "CP015070.1" 99.454 183 183 1 0 1 183 78461 78279 1.22e-89 333 100 183
"25460" "EMU72029.1" "CP014668.1" 99.454 183 183 1 0 1 183 66189 66371 1.22e-89 333 100 183
"25461" "EMU72029.1" "CP014523.1" 99.454 183 183 1 0 1 183 36403 36221 1.22e-89 333 100 183
"25462" "EMU72029.1" "CP014498.1" 99.454 183 183 1 0 1 183 37988 37806 1.22e-89 333 100 183
"25463" "EMU72029.1" "CP014496.1" 99.454 183 183 1 0 1 183 67911 67729 1.22e-89 333 100 183
"25464" "EMU72029.1" "CP014493.1" 99.454 183 183 1 0 1 183 36566 36384 1.22e-89 333 100 183
"25465" "EMU72029.1" "CP014321.1" 99.454 183 183 1 0 1 183 26912 26730 1.22e-89 333 100 183
"25466" "EMU72029.1" "CP014200.1" 99.454 183 183 1 0 1 183 6144 5962 1.22e-89 333 100 183
"25467" "EMU72029.1" "CP014200.1" 99.454 183 183 1 0 1 183 53495 53313 1.22e-89 333 100 183
"25468" "EMU72029.1" "CP013836.1" 99.454 183 183 1 0 1 183 34389 34207 1.22e-89 333 100 183
"25469" "EMU72029.1" "CP013833.1" 99.454 183 183 1 0 1 183 32169 32351 1.22e-89 333 100 183
"25470" "EMU72029.1" "CP013832.1" 99.454 183 183 1 0 1 183 115754 115572 1.22e-89 333 100 183
"25471" "EMU72029.1" "CP013657.1" 99.454 183 183 1 0 1 183 75065 75247 1.22e-89 333 100 183
"25472" "EMU72029.1" "CP013186.1" 99.454 183 183 1 0 1 183 1495 1313 1.22e-89 333 100 183
"25473" "EMU72029.1" "CP012634.1" 99.454 183 183 1 0 1 183 67058 66876 1.22e-89 333 100 183
"25474" "EMU72029.1" "CP011493.1" 99.454 183 183 1 0 1 183 130934 130752 1.22e-89 333 100 183
"25475" "EMU72029.1" "CP010882.1" 99.454 183 183 1 0 1 183 34380 34562 1.22e-89 333 100 183
"25476" "EMU72029.1" "CP010138.1" 99.454 183 183 1 0 1 183 18619 18801 1.22e-89 333 100 183
"25477" "EMU72029.1" "CP009860.1" 99.454 183 183 1 0 1 183 100385 100203 1.22e-89 333 100 183
"25478" "EMU72029.1" "CP009579.1" 99.454 183 183 1 0 1 183 66912 67094 1.22e-89 333 100 183
"25479" "EMU72029.1" "CP007150.1" 99.454 183 183 1 0 1 183 79216 79398 1.22e-89 333 100 183
"25480" "EMU72029.1" "CP006789.1" 99.454 183 183 1 0 1 183 65611 65429 1.22e-89 333 100 183
"25481" "EMU72029.1" "CP002730.1" 99.454 183 183 1 0 1 183 70305 70487 1.22e-89 333 100 183
"25482" "EMU72029.1" "CP002168.1" 99.454 183 183 1 0 1 183 35213 35031 1.22e-89 333 100 183
"25483" "EMU72029.1" "CP000244.1" 99.454 183 183 1 0 1 183 79218 79400 1.22e-89 333 100 183
"25484" "EMU72029.1" "CM004293.1" 99.454 183 183 1 0 1 183 29398 29216 1.22e-89 333 100 183
"25485" "EMU72029.1" "AP014877.1" 99.454 183 183 1 0 1 183 42582 42764 1.22e-89 333 100 183
"25486" "EMU72029.1" "AP009379.1" 99.454 183 183 1 0 1 183 8372 8554 1.22e-89 333 100 183
"25487" "EMU72029.1" "ALIN02000274.1" 99.454 183 183 1 0 1 183 4115 4297 1.22e-89 333 100 183
"25488" "EMU72029.1" "AH003433.2" 99.454 183 183 1 0 1 183 1527 1709 1.22e-89 333 100 183
"25489" "EMU72029.1" "AB261016.2" 99.454 183 183 1 0 1 183 25235 25417 1.22e-89 333 100 183
"25490" "EMU72029.1" "NZ_AJJI01000026.1" 98.907 183 183 2 0 1 183 44350 44168 5.69e-88 327 100 183
"25491" "EMU72029.1" "KU932028.1" 98.907 183 183 2 0 1 183 5211 5029 5.69e-88 327 100 183
"25492" "EMU72029.1" "AJJI01000026.1" 98.907 183 183 2 0 1 183 44350 44168 5.69e-88 327 100 183
"26381" "EQZ47307.1" "NZ_CP015239.1" 98.068 207 207 4 0 1 207 91054 90848 6.48e-98 361 100 207
"26382" "EQZ47307.1" "CP015239.1" 98.068 207 207 4 0 1 207 91054 90848 6.48e-98 361 100 207
"26407" "ESD43093.1" "NZ_CP012626.1" 100 321 321 0 0 1 321 58041 58361 9.6e-168 593 100 321
"26408" "ESD43093.1" "NZ_CP005931.1" 100 321 321 0 0 1 321 136547 136867 9.6e-168 593 100 321
"26409" "ESD43093.1" "NC_023327.1" 100 321 321 0 0 1 321 111015 111335 9.6e-168 593 100 321
"26410" "ESD43093.1" "KC853435.1" 100 321 321 0 0 1 321 111015 111335 9.6e-168 593 100 321
"26411" "ESD43093.1" "CP012626.1" 100 321 321 0 0 1 321 58041 58361 9.6e-168 593 100 321
"26412" "ESD43093.1" "CP005931.1" 100 321 321 0 0 1 321 136547 136867 9.6e-168 593 100 321
"26413" "ESD43093.1" "KT754160.1" 99.688 321 321 1 0 1 321 69615 69935 4.47e-166 588 100 321
"26414" "ESD43093.1" "NZ_CP010345.1" 99.377 321 321 2 0 1 321 66426 66746 2.08e-164 582 100 321
"26415" "ESD43093.1" "NZ_CP009167.1" 99.377 321 321 2 0 1 321 70417 70737 2.08e-164 582 100 321
"26416" "ESD43093.1" "NC_012944.1" 99.379 321 322 1 1 1 321 58290 58611 2.08e-164 582 100 321
"26417" "ESD43093.1" "CP010345.1" 99.377 321 321 2 0 1 321 66426 66746 2.08e-164 582 100 321
"26418" "ESD43093.1" "CP009167.1" 99.377 321 321 2 0 1 321 70417 70737 2.08e-164 582 100 321
"26419" "ESD43093.1" "CP001162.1" 99.379 321 322 1 1 1 321 58290 58611 2.08e-164 582 100 321
"26420" "ESD43093.1" "NZ_LYNF01000004.1" 99.375 321 320 2 0 2 321 35548 35867 7.47e-164 580 99.6884735202492 320
"26421" "ESD43093.1" "NZ_AHZD02000022.1" 99.375 321 320 2 0 2 321 24686 25005 7.47e-164 580 99.6884735202492 320
"26422" "ESD43093.1" "LYNF01000004.1" 99.375 321 320 2 0 2 321 35548 35867 7.47e-164 580 99.6884735202492 320
"26423" "ESD43093.1" "AHZD02000022.1" 99.375 321 320 2 0 2 321 24686 25005 7.47e-164 580 99.6884735202492 320
"26424" "ESD43093.1" "NZ_MIIH01000001.1" 98.754 321 321 4 0 1 321 79493 79173 4.5e-161 571 100 321
"26425" "ESD43093.1" "MIIH01000001.1" 98.754 321 321 4 0 1 321 79493 79173 4.5e-161 571 100 321
"26426" "ESD43093.1" "NZ_CP007135.1" 98.75 321 320 3 1 3 321 56971 56652 5.82e-160 568 99.3769470404984 319
"26427" "ESD43093.1" "NZ_CP006263.1" 98.75 321 320 3 1 3 321 56970 56651 5.82e-160 568 99.3769470404984 319
"26428" "ESD43093.1" "CP007135.1" 98.75 321 320 3 1 3 321 56971 56652 5.82e-160 568 99.3769470404984 319
"26429" "ESD43093.1" "CP006263.1" 98.75 321 320 3 1 3 321 56970 56651 5.82e-160 568 99.3769470404984 319
"26430" "ESD43093.1" "NZ_CP017726.1" 98.442 321 321 5 0 1 321 3301 3621 2.09e-159 566 100 321
"26431" "ESD43093.1" "NC_011603.1" 98.447 321 322 4 1 1 321 66988 66667 2.09e-159 566 100 321
"26432" "ESD43093.1" "NC_010862.1" 98.447 321 322 4 1 1 321 71942 71621 2.09e-159 566 100 321
"26433" "ESD43093.1" "NC_007675.1" 98.442 321 321 5 0 1 321 37257 36937 2.09e-159 566 100 321
"26434" "ESD43093.1" "FM180569.1" 98.447 321 322 4 1 1 321 66988 66667 2.09e-159 566 100 321
"26435" "ESD43093.1" "DQ388534.1" 98.447 321 322 4 1 1 321 71942 71621 2.09e-159 566 100 321
"26436" "ESD43093.1" "CP017726.1" 98.442 321 321 5 0 1 321 3301 3621 2.09e-159 566 100 321
"26437" "ESD43093.1" "CP006000.1" 98.447 321 322 4 1 1 321 46324 46645 2.09e-159 566 100 321
"26438" "ESD43093.1" "AY545598.5" 98.442 321 321 5 0 1 321 37257 36937 2.09e-159 566 100 321
"26439" "ESD43093.1" "NZ_MOLX01000050.1" 98.131 321 321 6 0 1 321 9279 9599 9.74e-158 560 100 321
"26440" "ESD43093.1" "NZ_LNUJ01000036.1" 98.131 321 321 6 0 1 321 4045 4365 9.74e-158 560 100 321
"26441" "ESD43093.1" "NZ_LNUI01000036.1" 98.131 321 321 6 0 1 321 4048 4368 9.74e-158 560 100 321
"26442" "ESD43093.1" "NZ_LNUH01000042.1" 98.131 321 321 6 0 1 321 4041 4361 9.74e-158 560 100 321
"26443" "ESD43093.1" "NZ_LNUG01000038.1" 98.131 321 321 6 0 1 321 13108 12788 9.74e-158 560 100 321
"26444" "ESD43093.1" "NZ_LNUF01000043.1" 98.131 321 321 6 0 1 321 3806 4126 9.74e-158 560 100 321
"26445" "ESD43093.1" "NZ_LNUE01000037.1" 98.131 321 321 6 0 1 321 3676 3996 9.74e-158 560 100 321
"26446" "ESD43093.1" "NZ_LNUD01000038.1" 98.131 321 321 6 0 1 321 4043 4363 9.74e-158 560 100 321
"26447" "ESD43093.1" "NZ_LNUC01000042.1" 98.131 321 321 6 0 1 321 4049 4369 9.74e-158 560 100 321
"26448" "ESD43093.1" "NZ_CP018455.1" 98.131 321 321 6 0 1 321 131752 131432 9.74e-158 560 100 321
"26449" "ESD43093.1" "NZ_CP017633.1" 98.131 321 321 6 0 1 321 99360 99040 9.74e-158 560 100 321
"26450" "ESD43093.1" "NZ_CP013026.1" 98.131 321 321 6 0 1 321 37435 37115 9.74e-158 560 100 321
"26451" "ESD43093.1" "NZ_CP010232.1" 98.131 321 321 6 0 1 321 61413 61093 9.74e-158 560 100 321
"26452" "ESD43093.1" "NZ_CP010223.1" 98.131 321 321 6 0 1 321 35496 35816 9.74e-158 560 100 321
"26453" "ESD43093.1" "NZ_CP010215.1" 98.131 321 321 6 0 1 321 27282 26962 9.74e-158 560 100 321
"26454" "ESD43093.1" "NZ_CP010209.1" 98.131 321 321 6 0 1 321 23823 23503 9.74e-158 560 100 321
"26455" "ESD43093.1" "NZ_AFET01000005.1" 98.131 321 321 6 0 1 321 6769 7089 9.74e-158 560 100 321
"26456" "ESD43093.1" "NC_025141.1" 98.131 321 321 6 0 1 321 81520 81840 9.74e-158 560 100 321
"26457" "ESD43093.1" "NC_025106.1" 98.131 321 321 6 0 1 321 38644 38964 9.74e-158 560 100 321
"26458" "ESD43093.1" "NC_019089.1" 98.131 321 321 6 0 1 321 37482 37162 9.74e-158 560 100 321
"26459" "ESD43093.1" "NC_019073.1" 98.131 321 321 6 0 1 321 41884 42204 9.74e-158 560 100 321
"26460" "ESD43093.1" "NC_017640.1" 98.131 321 321 6 0 1 321 55686 55366 9.74e-158 560 100 321
"26461" "ESD43093.1" "NC_010488.1" 98.131 321 321 6 0 1 321 35620 35300 9.74e-158 560 100 321
"26462" "ESD43093.1" "MOLX01000050.1" 98.131 321 321 6 0 1 321 9279 9599 9.74e-158 560 100 321
"26463" "ESD43093.1" "LNUJ01000036.1" 98.131 321 321 6 0 1 321 4045 4365 9.74e-158 560 100 321
"26464" "ESD43093.1" "LNUI01000036.1" 98.131 321 321 6 0 1 321 4048 4368 9.74e-158 560 100 321
"26465" "ESD43093.1" "LNUH01000042.1" 98.131 321 321 6 0 1 321 4041 4361 9.74e-158 560 100 321
"26466" "ESD43093.1" "LNUG01000038.1" 98.131 321 321 6 0 1 321 13108 12788 9.74e-158 560 100 321
"26467" "ESD43093.1" "LNUF01000043.1" 98.131 321 321 6 0 1 321 3806 4126 9.74e-158 560 100 321
"26468" "ESD43093.1" "LNUE01000037.1" 98.131 321 321 6 0 1 321 3676 3996 9.74e-158 560 100 321
"26469" "ESD43093.1" "LNUD01000038.1" 98.131 321 321 6 0 1 321 4043 4363 9.74e-158 560 100 321
"26470" "ESD43093.1" "LNUC01000042.1" 98.131 321 321 6 0 1 321 4049 4369 9.74e-158 560 100 321
"26471" "ESD43093.1" "LN897475.2" 98.131 321 321 6 0 1 321 39783 40103 9.74e-158 560 100 321
"26472" "ESD43093.1" "LN897474.2" 98.131 321 321 6 0 1 321 41878 42198 9.74e-158 560 100 321
"26473" "ESD43093.1" "LC056646.1" 98.131 321 321 6 0 1 321 1311 1631 9.74e-158 560 100 321
"26474" "ESD43093.1" "LC056323.1" 98.131 321 321 6 0 1 321 12502 12182 9.74e-158 560 100 321
"26475" "ESD43093.1" "KX503323.1" 98.131 321 321 6 0 1 321 39198 39518 9.74e-158 560 100 321
"26476" "ESD43093.1" "KU321583.1" 98.131 321 321 6 0 1 321 103625 103945 9.74e-158 560 100 321
"26477" "ESD43093.1" "KU254579.1" 98.131 321 321 6 0 1 321 35678 35358 9.74e-158 560 100 321
"26478" "ESD43093.1" "KT990220.1" 98.131 321 321 6 0 1 321 71263 71583 9.74e-158 560 100 321
"26479" "ESD43093.1" "KT879914.1" 98.131 321 321 6 0 1 321 37447 37767 9.74e-158 560 100 321
"26480" "ESD43093.1" "KT845955.1" 98.131 321 321 6 0 1 321 75536 75216 9.74e-158 560 100 321
"26481" "ESD43093.1" "KT185451.1" 98.131 321 321 6 0 1 321 43534 43854 9.74e-158 560 100 321
"26482" "ESD43093.1" "KT002541.1" 98.131 321 321 6 0 1 321 43927 44247 9.74e-158 560 100 321
"26483" "ESD43093.1" "KR653209.1" 98.131 321 321 6 0 1 321 57648 57968 9.74e-158 560 100 321
"26484" "ESD43093.1" "KP893385.1" 98.131 321 321 6 0 1 321 109192 109512 9.74e-158 560 100 321
"26485" "ESD43093.1" "KJ484634.1" 98.131 321 321 6 0 1 321 81520 81840 9.74e-158 560 100 321
"26486" "ESD43093.1" "KJ020575.1" 98.131 321 321 6 0 1 321 64874 65194 9.74e-158 560 100 321
"26487" "ESD43093.1" "JQ364967.1" 98.131 321 321 6 0 1 321 37482 37162 9.74e-158 560 100 321
"26488" "ESD43093.1" "JN232517.1" 98.131 321 321 6 0 1 321 41884 42204 9.74e-158 560 100 321
"26489" "ESD43093.1" "HG003695.1" 98.131 321 321 6 0 1 321 38644 38964 9.74e-158 560 100 321
"26490" "ESD43093.1" "CP018455.1" 98.131 321 321 6 0 1 321 131752 131432 9.74e-158 560 100 321
"26491" "ESD43093.1" "CP017633.1" 98.131 321 321 6 0 1 321 99360 99040 9.74e-158 560 100 321
"26492" "ESD43093.1" "CP013026.1" 98.131 321 321 6 0 1 321 37435 37115 9.74e-158 560 100 321
"26493" "ESD43093.1" "CP010232.1" 98.131 321 321 6 0 1 321 61413 61093 9.74e-158 560 100 321
"26494" "ESD43093.1" "CP010223.1" 98.131 321 321 6 0 1 321 35496 35816 9.74e-158 560 100 321
"26495" "ESD43093.1" "CP010215.1" 98.131 321 321 6 0 1 321 27282 26962 9.74e-158 560 100 321
"26496" "ESD43093.1" "CP010209.1" 98.131 321 321 6 0 1 321 23823 23503 9.74e-158 560 100 321
"26497" "ESD43093.1" "CP002732.1" 98.131 321 321 6 0 1 321 55686 55366 9.74e-158 560 100 321
"26498" "ESD43093.1" "CP000971.1" 98.131 321 321 6 0 1 321 35620 35300 9.74e-158 560 100 321
"26499" "ESD43093.1" "AFET01000005.1" 98.131 321 321 6 0 1 321 6769 7089 9.74e-158 560 100 321
"26663" "EST82093.1" "NZ_LYRT01000329.1" 100 360 360 0 0 1 360 30227 30586 0 665 100 360
"26664" "EST82093.1" "NZ_LYRS01000412.1" 100 360 360 0 0 1 360 1584 1943 0 665 100 360
"26665" "EST82093.1" "NZ_LXHA01000113.1" 100 360 360 0 0 1 360 30227 30586 0 665 100 360
"26666" "EST82093.1" "NZ_LXGZ01000262.1" 100 360 360 0 0 1 360 40149 39790 0 665 100 360
"26667" "EST82093.1" "NZ_LSZD01000178.1" 100 360 360 0 0 1 360 17176 17535 0 665 100 360
"26668" "EST82093.1" "NZ_CP013027.1" 100 360 360 0 0 1 360 81538 81897 0 665 100 360
"26669" "EST82093.1" "NC_019122.1" 100 360 360 0 0 1 360 36976 36617 0 665 100 360
"26670" "EST82093.1" "NC_019117.1" 100 360 360 0 0 1 360 36976 36617 0 665 100 360
"26671" "EST82093.1" "LYRT01000329.1" 100 360 360 0 0 1 360 30227 30586 0 665 100 360
"26672" "EST82093.1" "LYRS01000412.1" 100 360 360 0 0 1 360 1584 1943 0 665 100 360
"26673" "EST82093.1" "LXHA01000113.1" 100 360 360 0 0 1 360 30227 30586 0 665 100 360
"26674" "EST82093.1" "LXGZ01000262.1" 100 360 360 0 0 1 360 40149 39790 0 665 100 360
"26675" "EST82093.1" "LSZD01000178.1" 100 360 360 0 0 1 360 17176 17535 0 665 100 360
"26676" "EST82093.1" "KU355873.1" 100 360 360 0 0 1 360 37056 36697 0 665 100 360
"26677" "EST82093.1" "JN983047.1" 100 360 360 0 0 1 360 36976 36617 0 665 100 360
"26678" "EST82093.1" "JN983046.1" 100 360 360 0 0 1 360 36976 36617 0 665 100 360
"26679" "EST82093.1" "CP013027.1" 100 360 360 0 0 1 360 81538 81897 0 665 100 360
"26680" "EST82093.1" "NZ_LCWG01000038.1" 99.722 360 360 1 0 1 360 34094 33735 0 660 100 360
"26681" "EST82093.1" "NZ_JXMX01000005.1" 99.722 360 360 1 0 1 360 107264 106905 0 660 100 360
"26682" "EST82093.1" "NZ_JRQB01000006.1" 99.722 360 360 1 0 1 360 38453 38094 0 660 100 360
"26683" "EST82093.1" "NZ_JRQA01000038.1" 99.722 360 360 1 0 1 360 28241 28600 0 660 100 360
"26684" "EST82093.1" "NZ_CP018775.1" 99.722 360 360 1 0 1 360 80893 81252 0 660 100 360
"26685" "EST82093.1" "NZ_CP015914.1" 99.722 360 360 1 0 1 360 41049 40690 0 660 100 360
"26686" "EST82093.1" "NZ_CP015836.1" 99.722 360 360 1 0 1 360 17583 17224 0 660 100 360
"26687" "EST82093.1" "NZ_CP014489.1" 99.722 360 360 1 0 1 360 34533 34174 0 660 100 360
"26688" "EST82093.1" "NZ_CP014320.1" 99.722 360 360 1 0 1 360 38165 37806 0 660 100 360
"26689" "EST82093.1" "NZ_CP014273.1" 99.722 360 360 1 0 1 360 120475 120834 0 660 100 360
"26690" "EST82093.1" "NZ_CP014271.1" 99.722 360 360 1 0 1 360 139521 139880 0 660 100 360
"26691" "EST82093.1" "NZ_CP012928.1" 99.722 360 360 1 0 1 360 34799 34440 0 660 100 360
"26692" "EST82093.1" "NZ_CP012683.1" 99.722 360 360 1 0 1 360 81990 82349 0 660 100 360
"26693" "EST82093.1" "NZ_CP012636.1" 99.722 360 360 1 0 1 360 131748 131389 0 660 100 360
"26694" "EST82093.1" "NZ_CP011496.1" 99.722 360 360 1 0 1 360 3998 4357 0 660 100 360
"26695" "EST82093.1" "NZ_CP010372.1" 99.722 360 360 1 0 1 360 32844 33203 0 660 100 360
"26696" "EST82093.1" "NZ_CP010158.1" 99.722 360 360 1 0 1 360 27234 26875 0 660 100 360
"26697" "EST82093.1" "NZ_CP010149.1" 99.722 360 360 1 0 1 360 55623 55264 0 660 100 360
"26698" "EST82093.1" "NZ_CP010147.1" 99.722 360 360 1 0 1 360 52101 52460 0 660 100 360
"26699" "EST82093.1" "NZ_CP010141.1" 99.722 360 360 1 0 1 360 123734 124093 0 660 100 360
"26700" "EST82093.1" "NZ_CP006635.1" 99.722 360 360 1 0 1 360 52982 52623 0 660 100 360
"26701" "EST82093.1" "NZ_CM001144.1" 99.722 360 360 1 0 1 360 2613 2972 0 660 100 360
"26702" "EST82093.1" "NZ_CBTO010000001.1" 99.722 360 360 1 0 1 360 28727 29086 0 660 100 360
"26703" "EST82093.1" "NZ_AWFJ01000141.1" 99.722 360 360 1 0 1 360 19609 19250 0 660 100 360
"26704" "EST82093.1" "NZ_AGSE01000004.1" 99.722 360 360 1 0 1 360 99608 99967 0 660 100 360
"26705" "EST82093.1" "NC_025179.1" 99.722 360 360 1 0 1 360 111742 112101 0 660 100 360
"26706" "EST82093.1" "NC_025175.1" 99.722 360 360 1 0 1 360 46166 45807 0 660 100 360
"26707" "EST82093.1" "NC_025139.1" 99.722 360 360 1 0 1 360 138254 137895 0 660 100 360
"26708" "EST82093.1" "NC_024956.1" 99.722 360 360 1 0 1 360 78731 78372 0 660 100 360
"26709" "EST82093.1" "NC_018966.1" 99.722 360 360 1 0 1 360 50000 49641 0 660 100 360
"26710" "EST82093.1" "NC_018954.1" 99.722 360 360 1 0 1 360 50002 49643 0 660 100 360
"26711" "EST82093.1" "NC_014615.1" 99.722 360 360 1 0 1 360 3891 4250 0 660 100 360
"26712" "EST82093.1" "NC_013366.1" 99.722 360 360 1 0 1 360 45149 45508 0 660 100 360
"26713" "EST82093.1" "NC_011980.1" 99.722 360 360 1 0 1 360 46661 46302 0 660 100 360
"26714" "EST82093.1" "NC_011076.1" 99.722 360 360 1 0 1 360 50002 49643 0 660 100 360
"26715" "EST82093.1" "NC_010409.1" 99.722 360 360 1 0 1 360 125345 124986 0 660 100 360
"26716" "EST82093.1" "NC_004998.1" 99.722 360 360 1 0 1 360 3858 4217 0 660 100 360
"26717" "EST82093.1" "NC_002483.1" 99.722 360 360 1 0 1 360 67873 68232 0 660 100 360
"26718" "EST82093.1" "LO017738.1" 99.722 360 360 1 0 1 360 3841 4200 0 660 100 360
"26719" "EST82093.1" "LO017737.1" 99.722 360 360 1 0 1 360 3841 4200 0 660 100 360
"26720" "EST82093.1" "LO017736.1" 99.722 360 360 1 0 1 360 3841 4200 0 660 100 360
"26721" "EST82093.1" "LN850163.1" 99.722 360 360 1 0 1 360 33702 33343 0 660 100 360
"26722" "EST82093.1" "LCWG01000038.1" 99.722 360 360 1 0 1 360 34094 33735 0 660 100 360
"26723" "EST82093.1" "LC056495.1" 99.722 360 360 1 0 1 360 12 371 0 660 100 360
"26724" "EST82093.1" "LC056433.1" 99.722 360 360 1 0 1 360 1643 2002 0 660 100 360
"26725" "EST82093.1" "LC056410.1" 99.722 360 360 1 0 1 360 34554 34195 0 660 100 360
"26726" "EST82093.1" "LC056150.1" 99.722 360 360 1 0 1 360 39786 39427 0 660 100 360
